dtReference,idVendedor,qtdPedidos,qtdDias,qtdItens,qtdRecencia,avgTicket,avgValorProduto,maxValorProduto,minValorProduto,avgProdutoPedido,maxVlPedido,minVlPedido,LTV,qtdDiasBase,avgIntervaloVendas
2018-01-01,c990d6cf976a5718aaedc539f383ab88,4,4,4,1.416620370466262,19.9,19.9,28.9,14.9,1,28.9,14.9,79.6,901,27.806840277742594
2018-01-01,c9c7905cffc4ef9ff9f113554423e671,43,39,47,2.400983796454966,82.49558139534878,75.47468085106378,169.99,18.0,1,319.98,18.0,3687.2899999999972,901,3.121644021720504
2018-01-01,c9e5ad1f6647f5dbd1172adf6ae3cada,1,1,1,69.07590277772397,44.3,44.3,44.3,44.3,1,44.3,44.3,44.3,901,
2018-01-01,ca3bd7cd9f149df75950150d010fe4a2,19,19,38,32.24686342570931,111.9884210526316,55.9942105263158,387.2,11.5,2,481.5,18.25,4701.249999999999,901,3.8818777777440845
2018-01-01,cab85505710c7cb9b720bceb52b01cee,57,48,59,2.172187500167638,56.563157894736904,54.645762711864464,109.9,39.9,1,109.9,39.9,5529.799999999995,901,2.4809390964179205
2018-01-01,cac4c8e7b1ca6252d8f20b2fc1a2e4af,18,18,21,16.764513888861984,77.48833333333334,66.41857142857144,199.99,19.99,1,199.99,19.99,2294.6800000000003,901,7.654659722256474
2018-01-01,cac4e0bc1a3269fa2b6ea5e763f6115b,1,1,1,35.13901620358229,14.24,14.24,14.24,14.24,1,14.24,14.24,14.24,901,
2018-01-01,cac63f48c38cd7d002a7e846dcd99a23,1,1,1,34.06518518505618,94.9,94.9,94.9,94.9,1,94.9,94.9,94.9,901,
2018-01-01,cb162c8eef257253782d245c08d9097c,1,1,1,42.14084490761161,34.99,34.99,34.99,34.99,1,34.99,34.99,34.99,901,
2018-01-01,cb3dd9ce66268c7a3ca7241ac70ab58c,25,24,27,6.554942129645497,56.762400000000014,52.557777777777794,117.8,19.99,1,117.8,19.99,1920.3300000000006,901,5.574607371800364
2018-01-01,cb41bfbcbda0aea354a834ab222f9a59,6,4,6,4.373576388694346,334.3333333333333,334.3333333333333,399.0,200.0,1,399.0,200.0,2006.0,901,5.165481481514871
2018-01-01,cb4a705d00e100b9732d0ca34817d441,1,1,2,37.078414351679385,998.0,499.0,499.0,499.0,2,998.0,998.0,998.0,901,-0.9215856483206153
2018-01-01,cb8bcce248bb1fb274ba762d8b971456,31,27,31,4.384652777574956,142.35161290322583,142.35161290322583,229.9,65.9,1,229.9,65.9,6589.199999999995,901,5.209755015388752
2018-01-01,cb9fb4ca75d7ba8437480e8dde64fe98,7,7,7,81.59607638884336,54.71142857142858,54.71142857142858,93.49,46.98,1,93.49,46.98,532.1400000000001,901,14.943520447549721
2018-01-01,cbd996ad3c1b7dc71fd0e5f5df9087e2,41,34,53,6.47583333356306,53.18219512195122,41.14094339622641,63.49,19.62,1,172.8,19.9,3415.3699999999967,901,2.460885919883604
2018-01-01,cc3d14116804f7209f3884f6367f1152,9,9,10,16.32760416669771,214.44444444444446,193.0,193.0,193.0,1,386.0,193.0,2330.0,901,16.225675154322136
2018-01-01,cc419e0650a3c5ba77189a1882b7556a,928,181,970,0.18861111113801599,61.778566810344344,59.10361855670057,99.99,6.0,1,176.97,6.0,72340.66999999984,901,-0.454227863652369
2018-01-01,cc80e2f693fa6e2408f47ccf62413fc1,2,2,2,30.29888888867572,210.0,210.0,210.0,210.0,1,210.0,210.0,420.0,901,3.2557986113242805
2018-01-01,cca3071e3e9bb7d12640c9fbe2301306,336,144,381,15.96075231488794,88.5105952380953,78.05658792650925,289.9,29.9,1,340.71,29.9,56519.08000000037,901,-0.17727127110046523
2018-01-01,ccada0ef508e698917a6eab263375905,3,3,3,87.2909606480971,57.6,57.6,119.9,23.0,1,119.9,23.0,172.8,901,41.35638310178183
2018-01-01,ccb83a794700270fde70898fe9ff368b,4,4,4,147.4516203701496,899.0,899.0,899.0,899.0,1,899.0,899.0,11062.0,901,7.909328703768551
2018-01-01,ccc4bbb5f32a6ab2b7066a4130f114e3,51,39,51,17.437754629645497,435.33588235294127,435.33588235294127,1597.35,299.0,1,1597.35,299.0,40076.030000000035,901,2.6104902777913956
2018-01-01,cce6ab8d1682639fe45ab70234f1665f,54,45,57,33.10248842602596,40.80555555555557,38.657894736842124,40.0,34.9,1,80.0,34.9,2482.7000000000016,901,2.04197503307036
2018-01-01,ccf8813e5a7d6c84d865cd38bfc2b130,5,5,5,1.0477662035264075,85.52000000000001,85.52000000000001,98.0,59.9,1,98.0,59.9,427.6,901,29.91898148157634
2018-01-01,cd06602b43d8800bd0afad514919d35c,12,11,13,26.29581018537283,75.85083333333333,70.01615384615384,222.19,6.0,1,444.38,6.0,1998.5500000000002,901,11.673141396604478
2018-01-01,cd52a8efd71af3336b14b5039b951cc1,3,3,3,36.94787037046626,56.93333333333334,56.93333333333334,59.0,55.9,1,59.0,55.9,170.8,901,37.00550347217359
2018-01-01,cd68562d3f44870c08922d380acae552,84,57,87,1.4431250002235174,148.7940476190476,143.6632183908046,495.0,29.0,1,970.0,29.0,14786.699999999999,901,1.458560593683711
2018-01-01,cd6efc47efaabf134f8bdb654e10b4f1,4,4,4,26.98150462983176,130.2475,130.2475,139.99,127.0,1,139.99,127.0,520.99,901,6.724587191361934
2018-01-01,cd843d4cf8ef32827de0396605163ba3,4,4,4,0.39158564805984497,386.5,386.5,469.0,289.0,1,469.0,289.0,1546.0,901,51.292758487630635
2018-01-01,ce248b21cb2adc36282ede306b7660e5,24,22,24,2.544456018600613,225.11583333333328,225.11583333333328,739.9,36.9,1,739.9,36.9,5402.779999999999,901,6.463003723841647
2018-01-01,ce27a3cc3c8cc1ea79d11e561e9bebb6,76,45,101,87.55553240748122,107.59171052631574,80.96009900990094,150.0,15.0,1,1974.0000000000007,15.0,9990.119999999999,901,0.5378329772084283
2018-01-01,ce7d1888639e6fb06b2749cbfdac1ff7,21,17,23,25.150034722406417,154.75714285714287,141.3,170.0,120.0,1,276.0,120.0,3249.9,901,4.609718013470146
2018-01-01,ceb7b4fb9401cd378de7886317ad1b47,1,1,1,128.25636574067175,399.9,399.9,399.9,399.9,1,399.9,399.9,399.9,901,
2018-01-01,cee48807215b30a12ca2ca10ffb5f250,13,13,14,11.507314814720303,198.36846153846156,184.19928571428574,399.99,45.9,1,399.99,45.9,2578.7900000000004,901,9.881033653823229
2018-01-01,cf2384dd2f1dddea3f838efed0945e65,10,9,10,23.01931712962687,129.3,129.3,159.9,125.9,1,159.9,125.9,1942.5000000000005,901,17.0040753600705
2018-01-01,cf8ab1616079e2793aa29d524df01bb1,2,2,2,11.025752314832062,1599.0,1599.0,1599.0,1599.0,1,1599.0,1599.0,3198.0,901,18.41018518526107
2018-01-01,cfa5ab0e4d3fc212fd0b3410e7081c62,2,2,7,58.58640046278015,867.965,247.99,799.99,155.99,3,935.94,799.99,1735.93,901,8.942390046315268
2018-01-01,cfb1a033743668a192316f3c6d1d2671,64,49,79,3.3522569444030523,100.62640624999993,81.52012658227842,269.0,15.9,1,314.0,15.9,9354.489999999989,901,1.8163422710947796
2018-01-01,d03698c2efd04a549382afa6623e27fb,4,4,5,31.06402777787298,449.3425,359.474,606.39,90.5,1,705.14,90.5,3581.1300000000006,901,36.78327256941702
2018-01-01,d05ae8f7a5bd1d2a690a44cd079e4e27,28,24,30,9.35635416675359,174.03571428571428,162.43333333333334,290.0,120.0,1,482.0,120.0,7021.0,901,1.9783125798185837
2018-01-01,d12c926d74ceff0a90a21184466ce161,33,30,49,1.3715625000186265,55.256969696969726,37.213877551020424,139.9,19.9,1,273.4,19.9,3033.680000000002,901,4.129969846494006
2018-01-01,d1582f4043306e6b91afa6a8a884f898,2,2,2,21.456886574160308,110.0,110.0,110.0,110.0,1,110.0,110.0,220.0,901,19.50900462968275
2018-01-01,d1a5cc844736958c11b8efab9a2b4c87,1,1,1,69.4554861113429,237.6,237.6,237.6,237.6,1,237.6,237.6,237.6,901,
2018-01-01,d1b65fc7debc3361ea86b5f14c68d2e2,21,19,21,27.088263888843358,202.8042857142857,202.8042857142857,489.99,59.99,1,489.99,59.99,10933.089999999993,901,7.029894675943069
2018-01-01,d1b9d4be4b6f9ebd85f8acd6745ba612,2,2,2,35.57042824057862,114.15,114.15,114.15,114.15,1,114.15,114.15,228.3,901,45.3820717590861
2018-01-01,d1c281d3ae149232351cd8c8cc885f0d,75,54,81,2.0897106481716037,133.4558666666665,123.57024691358009,387.99,17.99,1,655.96,17.99,20219.190000000028,901,1.6526727207864707
2018-01-01,d20b021d3efdf267a402c402a48ea64b,35,33,43,27.58502314798534,40.60628571428573,33.05162790697676,79.99,10.9,1,93.98,10.9,2724.089999999999,901,3.0934531249920836
2018-01-01,d23019c84ffae2d5ef2270367b8605fc,5,5,5,37.916643518488854,453.32,453.32,1997.0,59.9,1,1997.0,59.9,2266.6,901,10.549716435139999
2018-01-01,d2374cbcbb3ca4ab1086534108cc3ab7,173,100,211,9.370000000111759,39.75156069364146,32.592511848341104,120.9,11.9,1,575.28,12.9,11268.519999999922,901,0.30289886525892856
2018-01-01,d2e753bb80b7d4faa77483ed00edc8ca,4,4,5,63.47127314796671,110.675,88.53999999999999,89.0,87.8,1,178.0,87.8,442.7,901,5.153206018381752
2018-01-01,d2f3e277560ed4c6361284429b00f037,7,7,7,84.4398958333768,45.79285714285714,45.79285714285714,88.2,4.85,1,88.2,4.85,320.54999999999995,901,14.623518518482646
2018-01-01,d32e3909cfb714fb2a6cb092c85b9c5f,3,3,4,58.96891203708947,405.5333333333333,304.15,489.9,116.9,1,979.8,116.9,1216.6,901,27.928047839552164
2018-01-01,d354c38a7182125a748cb10474fe963b,11,11,12,11.014236111193895,74.89818181818183,68.65666666666668,239.99,18.99,1,239.99,18.99,1010.3600000000001,901,14.979894781146537
2018-01-01,d3674f271c91f824f82d24d92011f669,9,9,9,10.202337963040918,52.36666666666666,52.36666666666666,98.0,35.9,1,98.0,35.9,471.29999999999995,901,20.306663773197215
2018-01-01,d379f449f2a3b271bc01c0782020f705,6,5,6,47.30182870384306,123.315,123.315,259.99,82.5,1,259.99,82.5,2183.9800000000005,901,19.64445601850748
2018-01-01,d3f39f05462b79a4562d35893a28f159,7,5,7,30.996076388750225,47.89999999999999,47.89999999999999,47.9,47.9,1,47.9,47.9,383.19999999999993,901,16.0285165895087
2018-01-01,d4a5e99e0dd915df64ba55a7fbd583fd,2,1,6,66.04467592574656,32.575,10.858333333333334,27.9,7.45,3,37.25,27.9,65.15,901,-0.47387731494382024
2018-01-01,d4e12e7884759a14fa0f5f896c791cae,7,7,7,15.264907407574356,36.699999999999996,36.699999999999996,49.8,19.9,1,49.8,19.9,256.9,901,16.222604166638728
2018-01-01,d4e4b5192cba4e0e66eb12a9d347239d,8,8,8,55.06851851847023,38.775,38.775,59.9,9.9,1,59.9,9.9,441.79999999999995,901,17.633323412588133
2018-01-01,d4f117125b59ce73c3302f88ee40c458,1,1,1,26.20685185166076,32.9,32.9,32.9,32.9,1,32.9,32.9,32.9,901,
2018-01-01,d50d79cb34e38265a8649c383dcffd48,26,23,26,10.064976851921529,180.5284615384614,180.5284615384614,599.99,93.99,1,599.99,93.99,10872.46999999999,901,6.01187592593953
2018-01-01,d51e0a403fe2e689ece6c73359d96e12,4,4,7,21.208668981678784,523.5,299.14285714285717,495.0,198.0,1,594.0,495.0,2094.0,901,21.59600462960079
2018-01-01,d57e18d5f73c7ccb7f7339b61166898d,14,14,14,6.204745370429009,52.97142857142857,52.97142857142857,117.9,25.9,1,117.9,25.9,741.5999999999999,901,7.524697293419964
2018-01-01,d58d521f3789def2e7a22715e0badd93,1,1,1,51.56533564813435,32.99,32.99,32.99,32.99,1,32.99,32.99,32.99,901,
2018-01-01,d5ba419e26d246a0719437cf37d9b46d,1,1,1,28.375682870391756,69.5,69.5,69.5,69.5,1,69.5,69.5,141.3,901,
2018-01-01,d5c530f4884a75ae0dba9c148718d278,6,5,9,33.37718749977648,46.81333333333334,31.208888888888893,65.41,13.45,1,132.08,13.45,280.88000000000005,901,11.503593749909973
2018-01-01,d624126b9206f595fb3fbb6ba03b28a8,10,10,10,13.362361111212522,320.33000000000004,320.33000000000004,899.0,32.9,1,899.0,32.9,4832.900000000001,901,13.022631172866872
2018-01-01,d63c73efd41eb002280e7ec831424edb,1,1,1,41.50964120356366,2899.0,2899.0,2899.0,2899.0,1,2899.0,2899.0,2899.0,901,
2018-01-01,d650b663c3b5f6fb392b6326366efa9a,1,1,1,28.175636574160308,211.0,211.0,211.0,211.0,1,211.0,211.0,211.0,901,
2018-01-01,d673a59aac7a70d8b01e6902bf090a11,13,13,14,5.1316203703172505,36.26153846153846,33.67142857142857,65.5,27.9,1,65.5,27.9,471.4,901,3.524452457276101
2018-01-01,d6b664fa0667064c6d76394e7848d790,1,1,1,169.19385416666046,1160.0,1160.0,1160.0,1160.0,1,1160.0,1160.0,2758.0,901,
2018-01-01,d71d863e5ef30d94e440c11be17dcd8f,9,8,10,39.08030092576519,138.54444444444445,124.69000000000001,299.0,75.9,1,299.0,75.9,1246.9,901,3.606413323070026
2018-01-01,d73cbd89533ce8b041a9190241453ac8,2,2,2,153.3297685184516,109.9,109.9,119.9,99.9,1,119.9,99.9,368.6,901,18.626145833171904
2018-01-01,d7b2377bae6ace1b11fc69a11900ac36,4,4,4,32.092696759384125,82.4,82.4,89.9,69.9,1,89.9,69.9,329.6,901,29.42312499989445
2018-01-01,d8dd176509baa37f359644d082bf7f7b,2,2,2,36.51761574065313,99.0,99.0,99.0,99.0,1,99.0,99.0,198.0,901,8.456712963059545
2018-01-01,d91fb3b7d041e83b64a00a3edfb37e4f,91,50,91,24.109699074178934,81.900989010989,81.900989010989,782.25,8.6,1,782.25,8.6,15728.069999999994,901,1.1502840304319029
2018-01-01,d93844a9c55ba7ce353388bcf849ea56,5,5,6,60.40935185179114,215.88000000000002,179.9,179.9,179.9,1,359.8,179.9,2128.8,901,13.737895833328366
2018-01-01,d93919c944be9cff128f6c9cb899eacb,5,5,5,3.355104166548699,89.9,89.9,169.9,69.9,1,169.9,69.9,449.5,901,6.446860532392748
2018-01-01,d93b8458c6fe139d85cfa5eadbf55bd2,1,1,1,42.18401620350778,19.9,19.9,19.9,19.9,1,19.9,19.9,19.9,901,
2018-01-01,d9442042130b7fe579d1295f9f4a248f,8,7,11,111.16531250020489,57.39874999999999,41.74454545454545,46.99,34.5,1,79.8,42.9,772.1599999999999,901,6.461806712951511
2018-01-01,d94a40fd42351c259927028d163af842,40,32,43,4.51126157399267,134.57000000000002,125.18139534883723,149.0,83.3,1,258.0,83.3,5382.800000000001,901,3.1212662588028857
2018-01-01,d94ba08b99bedd6a5f6c875ecc4a6fac,6,6,6,157.5724652777426,59.9,59.9,59.9,59.9,1,59.9,59.9,598.9999999999999,901,4.1071921296417715
2018-01-01,d97df38225e5abadaff1e72cb72b823c,7,7,7,3.355405092705041,17.857142857142858,17.857142857142858,25.0,15.0,1,25.0,15.0,125.0,901,8.398778935118267
2018-01-01,d98eec89afa3380e14463da2aabaea72,73,57,78,1.1159490742720664,42.455342465753354,39.73384615384609,99.99,24.99,1,99.99,24.99,4729.109999999991,901,1.7773586086286988
2018-01-01,d9e8c084b68fe958861d8f2c21202e6b,2,2,3,34.982523147948086,1367.5,911.6666666666666,1350.0,35.0,1,2700.0,35.0,2735.0,901,26.24203124991618
2018-01-01,da03c298e3999e9d828591fc2179d109,2,2,2,19.344918981660157,159.60000000000002,159.60000000000002,169.9,149.3,1,169.9,149.3,319.20000000000005,901,7.116469907574356
2018-01-01,da20530872245d6cd9d2f5725613c430,2,2,3,66.00584490736946,157.48000000000002,104.98666666666668,110.48,94.0,1,220.96,94.0,314.96000000000004,901,3.026284722145647
2018-01-01,da2782c804606d2a5d8e1760dbb3e7ec,1,1,1,35.9673495371826,89.0,89.0,89.0,89.0,1,89.0,89.0,89.0,901,
2018-01-01,da8622b14eb17ae2831f4ac5b9dab84a,408,146,490,0.5149537036195397,131.47303921568735,109.47142857142947,429.9,14.9,1,1449.5,14.9,70786.10000000036,901,-0.2361560846634564
2018-01-01,dadc51ef321949ec9a3ab25cd902e23d,1,1,1,107.33943287050352,85.0,85.0,85.0,85.0,1,85.0,85.0,85.0,901,
2018-01-01,daeb5653dd96c1b11860f72209795012,19,17,19,6.555381944403052,69.00526315789477,69.00526315789477,417.9,7.9,1,417.9,7.9,1311.1000000000008,901,5.464971064796878
2018-01-01,db4350fd57ae30082dec7acbaacc17f9,61,50,66,5.089953703805804,24.71737704918034,22.844848484848495,39.0,14.9,1,65.69999999999999,14.9,2409.739999999999,901,2.1820823999437233
2018-01-01,db46ca7bce82b11f7e247539271fc390,1,1,1,179.61912037059665,91.71,91.71,91.71,91.71,1,91.71,91.71,933.97,901,
2018-01-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,40,37,43,3.0313657405786216,66.53249999999998,61.89069767441859,134.9,24.99,1,269.8,29.89,5647.739999999991,901,3.5192307475386415
2018-01-01,dbbcfe2c8d026742134ac3e28ccde274,2,2,2,44.457812500186265,136.945,136.945,169.9,103.99,1,169.9,103.99,273.89,901,114.61995370360091
2018-01-01,dbc22125167c298ef99da25668e1011f,205,108,218,4.493101852014661,80.91795121951196,76.09256880733923,129.9,27.5,1,431.6,27.5,21697.970000000052,901,0.19158767773747726
2018-01-01,dbd66278cbfe1aa1000f90a217ca4695,21,15,26,11.098900462966412,47.97142857142857,38.746153846153845,79.9,29.0,1,139.0,29.0,1007.4,901,0.5597958753986115
2018-01-01,dc317f341ab0e22f39acbd9dbf9b4a1f,44,39,47,20.23513888893649,346.93636363636347,324.79148936170196,629.0,249.0,1,629.0,249.0,17219.09999999999,901,2.8556692833991963
2018-01-01,dc4a0fc896dc34b0d5bfec8438291c80,124,86,134,26.168680555652827,106.90919354838708,98.93089552238804,307.58,28.38,1,491.8,28.38,20497.31000000002,901,0.5307535907055625
2018-01-01,dc8798cbf453b7e0f98745e396cc5616,21,18,26,41.09954861132428,52.79999999999999,42.64615384615384,64.9,19.9,1,147.0,19.9,2056.3000000000015,901,4.038033854196935
2018-01-01,dd2bdf855a9172734fbc3744021ae9b9,61,42,64,2.064710648264736,95.05901639344259,90.60312499999996,329.9,29.9,1,329.9,29.9,10597.099999999979,901,2.2919008045258824
2018-01-01,dd533b429f380718b70ad9922c294bae,22,21,26,2.513206018600613,88.11727272727278,74.56076923076927,569.9,19.9,1,569.9,19.9,2814.7800000000025,901,6.73775161029366
2018-01-01,dd55f1bb788714a40e7954c3be6df745,16,14,17,4.578159722033888,260.5356249999999,245.20999999999992,379.95,104.45,1,379.95,208.9,4168.569999999999,901,2.2709874131833203
2018-01-01,dd7ddc04e1b6c2c614352b383efe2d36,48,40,53,26.60982638876885,84.54145833333338,76.56584905660382,259.9,16.9,1,259.9,16.9,5141.8499999999985,901,2.390075694415718
2018-01-01,dd8a29ce82d5c705ba932d81494600a5,1,1,1,121.32381944451481,80.75,80.75,80.75,80.75,1,80.75,80.75,205.75,901,
2018-01-01,dd9661d3cda1e6feb237f0c4d8b26f2e,1,1,1,80.61112268501893,174.0,174.0,174.0,174.0,1,174.0,174.0,174.0,901,
2018-01-01,de09d00cfc265b8804c7df34075a68fa,1,1,1,77.56311342585832,299.0,299.0,299.0,299.0,1,299.0,299.0,299.0,901,
2018-01-01,de23c3b98a88888289c6f5cc1209054a,97,64,113,3.3765740739181638,158.52020618556682,136.074867256637,499.9,39.9,1,499.9,39.9,16096.439999999979,901,0.9787373130406755
2018-01-01,dee656f0f566ed1aa85bd137c943f08f,35,26,35,4.169108796399087,49.616571428571454,49.616571428571454,98.9,14.99,1,98.9,14.99,1736.5800000000008,901,1.6769842728972435
2018-01-01,df0f42bc4c2142eacf0eaf2cffd0cfbb,2,2,2,26.316932870540768,99.0,99.0,99.0,99.0,1,99.0,99.0,198.0,901,15.10406249994412
2018-01-01,df560393f3a51e74553ab94004ba5c87,7,7,8,12.133275462780148,133.14142857142858,116.49875,199.9,45.49,1,199.9,45.49,2672.6900000000005,901,23.306516203696706
2018-01-01,df56d7b40d437f88407c5f78b63bc328,14,10,17,11.46008101850748,124.49142857142859,102.52235294117648,155.9,49.99,1,236.70000000000002,49.99,1742.88,901,3.86695188496794
2018-01-01,dfc5fb7259bb2b599ca565e6e9448f0f,11,11,11,26.58621527766809,194.53909090909093,194.53909090909093,210.0,174.99,1,210.0,174.99,2139.9300000000003,901,12.33433680557646
2018-01-01,dff87e4de60c9736ce8df835951b09bc,2,2,2,46.67657407419756,499.0,499.0,499.0,499.0,1,499.0,499.0,998.0,901,2.178425925783813
2018-01-01,e00d85ce20ea50c1224c66ca5050527d,1,1,1,171.52450231462717,149.0,149.0,149.0,149.0,1,149.0,149.0,149.0,901,
2018-01-01,e067ad2c1c0b48758eb1b5228bcf7a68,10,10,10,1.3650694442912936,72.52499999999999,72.52499999999999,186.0,25.9,1,186.0,25.9,1361.9500000000003,901,18.73320344644081
2018-01-01,e06f09ec0a4aca210779cf1cfc63cf19,28,25,30,12.016898148227483,178.19964285714283,166.31966666666665,699.0,9.99,1,699.0,9.99,5279.489999999999,901,5.124674728605896
2018-01-01,e0878efa0e0b7e5313ac0b43bc04c081,9,8,9,1.387407407630235,239.80000000000004,239.80000000000004,299.0,39.9,1,299.0,39.9,2158.2000000000003,901,6.392204861156642
2018-01-01,e09887ca8c7bf8a4621ce481820414ef,3,3,4,36.40949074085802,39.986666666666665,29.99,39.99,19.99,1,39.99,39.98,119.96,901,25.289131944378216
2018-01-01,e0a366315b1b726b6c7832d664c0f530,12,12,14,3.5378935183398426,139.47416666666672,119.54928571428574,279.9,54.9,1,419.70000000000005,54.9,1833.5900000000006,901,9.197037036996335
2018-01-01,e174dc2de86d60fee178170a154c05e7,1,1,1,136.48686342593282,19.8,19.8,19.8,19.8,1,19.8,19.8,19.8,901,
2018-01-01,e1b12447a7563944843191754aeb5562,8,8,9,17.024999999906868,55.43375,49.27444444444445,139.99,29.5,1,139.99,29.5,443.47,901,11.035354455932975
2018-01-01,e21a1e8be4715b0fcfd5385643bc49c4,11,11,14,20.302500000223517,34.054545454545455,26.757142857142856,31.9,19.9,1,63.8,19.9,613.8999999999997,901,11.66533297723016
2018-01-01,e24fc9fcd865784fb25705606fe3dfe7,21,16,22,13.516550926025957,144.0,137.45454545454547,183.0,102.0,1,342.0,102.0,12237.0,901,7.361565255737376
2018-01-01,e26901d5ab434ce92fd9b5c256820a4e,45,33,47,110.0501620369032,68.42888888888895,65.5170212765958,119.9,23.9,1,159.8,23.9,11990.899999999952,901,0.8912085905360679
2018-01-01,e2a1ac9bf33e5549a2a4f834e70df2f8,1,1,1,178.38082175934687,2999.89,2999.89,2999.89,2999.89,1,2999.89,2999.89,14999.449999999999,901,
2018-01-01,e2aee0892199b1d92530e371abd825bf,9,9,9,4.492870370391756,106.59666666666665,106.59666666666665,189.9,49.99,1,189.9,49.99,2946.850000000001,901,20.700831886555534
2018-01-01,e333046ce6517bd8bb510291d44f0130,25,23,27,10.2890625,131.96,122.18518518518519,439.0,29.0,1,439.0,29.0,3299.0,901,5.472141648857639
2018-01-01,e38db885400cd35c71dfd162f2c1dbcf,7,7,7,24.912523148115724,63.47142857142857,63.47142857142857,64.9,54.9,1,64.9,54.9,444.29999999999995,901,17.5712557870429
2018-01-01,e3e290b38963293022cdcd6db8328103,3,3,3,28.157488425727934,45.23333333333333,45.23333333333333,59.9,15.9,1,59.9,15.9,135.7,901,3.8685937498230487
2018-01-01,e48b04bf1aa1ef711caebeb7aede6180,12,12,12,11.508981481660157,113.78333333333335,113.78333333333335,185.9,39.9,1,185.9,39.9,2609.500000000001,901,12.209529671733351
2018-01-01,e48cc16ab70bfa09e1401740dce0b3d7,5,5,6,32.63031250005588,64.988,54.156666666666666,95.99,7.99,1,191.98,7.99,424.92,901,23.482893518544735
2018-01-01,e49c26c3edfa46d227d5121a6b6e4d37,16,15,16,3.646990740671754,113.561875,113.561875,439.99,5.99,1,439.99,5.99,2866.3000000000006,901,11.067048611088346
2018-01-01,e4ebd3f87bf70440014f07ddda7fbe03,2,2,2,0.22517361119389534,68.5,68.5,98.0,39.0,1,98.0,39.0,137.0,901,23.115000000223517
2018-01-01,e4fc40017a6d22c46a14ac2e17f87c3e,2,2,2,152.0303587964736,129.0,129.0,129.0,129.0,1,129.0,129.0,387.0,901,4.0370486113242805
2018-01-01,e5475dcab1e07b63d7f6e902d8f5eda8,8,7,8,18.347002314869314,44.875,44.875,110.0,16.0,1,110.0,16.0,359.0,901,12.841245039698801
2018-01-01,e59aa562b9f8076dd550fcddf0e73491,15,13,18,3.1221064813435078,489.1333333333333,407.6111111111111,425.0,397.0,1,820.0,397.0,7337.0,901,6.498702256998513
2018-01-01,e59e489e2ea74bd409b798b5daf49de3,1,1,3,117.22947916667908,297.0,99.0,99.0,99.0,3,297.0,297.0,297.0,901,-0.7705208333209157
2018-01-01,e5a3438891c0bfdb9394643f95273d8e,107,67,125,1.5468287034891546,35.46336448598139,30.356640000000066,109.5,9.8,1,129.5,9.8,4108.650000000009,901,0.8238335566987333
2018-01-01,e5a38146df062edaf55c38afa99e42dc,11,11,12,5.289814814925194,169.4718181818182,155.3491666666667,314.97,35.0,1,629.94,35.0,5632.290000000002,901,14.06158775252036
2018-01-01,e5bd51692380fd8cabb19b756b95e714,2,2,2,8.955925926100463,39.9,39.9,39.9,39.9,1,39.9,39.9,79.8,901,2.0420370372012258
2018-01-01,e5d4b2b0c3bca22085f7a19a28de0c42,4,4,4,35.77239583339542,51.45,51.45,75.0,32.9,1,75.0,32.9,205.8,901,30.085717592543613
2018-01-01,e5e33c0d8e7e002f398f5dc4cbbb338f,3,3,3,29.410729166585952,153.20000000000002,153.20000000000002,259.0,98.7,1,259.0,98.7,826.1999999999999,901,71.70772569440305
2018-01-01,e5f9e61ceb5f523cc966e0f34095032f,1,1,1,174.39886574074626,670.0,670.0,670.0,670.0,1,670.0,670.0,670.0,901,
2018-01-01,e627629ba868740e287800f1a9be81c2,4,3,4,171.4526041666977,36.400000000000006,36.400000000000006,76.9,19.9,1,76.9,19.9,504.4999999999999,901,1.3630285494339962
2018-01-01,e628d4a53c109f09ca88098338b3a3f5,1,1,1,20.607337962836027,285.0,285.0,285.0,285.0,1,285.0,285.0,285.0,901,
2018-01-01,e62b2d6ac10570a035a30bafcf01d263,10,10,10,29.42111111106351,57.20299999999999,57.20299999999999,85.9,49.9,1,85.9,49.9,572.0299999999999,901,7.83814171820672
2018-01-01,e63e8bfa530fb16910dd6956e592bb81,21,18,22,0.4696064814925194,32.895238095238085,31.399999999999988,32.9,28.9,1,65.8,28.9,690.7999999999997,901,6.356725639331022
2018-01-01,e64d65bc8dbec2accda90c58de5d1246,6,6,6,7.269004629459232,129.9,129.9,149.9,69.9,1,149.9,69.9,779.4,901,6.480236111115664
2018-01-01,e6a69c4a27dfdd98ffe5aa757ad744bc,6,5,8,20.382766203489155,27.903333333333336,20.927500000000002,59.85,6.04,1,59.85,12.08,1780.41,901,25.04531828702117
2018-01-01,e732329483fd5f27367dd997b47f598a,1,1,1,122.3550925925374,109.9,109.9,109.9,109.9,1,109.9,109.9,109.9,901,
2018-01-01,e76ecc7e9a1a1e3c6df9d2a8261c423d,1,1,1,140.56685185199603,20.0,20.0,20.0,20.0,1,20.0,20.0,20.0,901,
2018-01-01,e7d5b006eb624f13074497221eb37807,6,6,6,38.39994212985039,113.58166666666666,113.58166666666666,129.9,35.99,1,129.9,35.99,681.49,901,19.890090277884156
2018-01-01,e7df4cd29ab5abab70fb0783ddb53987,6,5,6,20.187199073843658,141.41666666666666,141.41666666666666,339.0,59.9,1,339.0,59.9,3935.2000000000007,901,28.85676157409325
