dtReference,idVendedor,qtde_boleto,qtde_credit_card,qtde_debit_card,qtde_voucher,valor_boleto,valor_credit_card,valor_debit_card,valor_voucher,proporcao_qtde_boleto,proporcao_qtde_credit_card,proporcao_qtde_debit_card,proporcao_qtde_voucher,proporcao_valor_boleto,proporcao_valor_credit_card,proporcao_valor_debit_card,proporcao_valor_voucher,avgQtdParcelas,MaxQtdParcelas,MinQtdParcelas
2018-01-01,c26ba52cf8d2f34915f2f6b7ffa0a3f3,0,2,0,0,0.0,113.63,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,c273175f7c6c80fb02f051e2fc6d0d72,1,0,0,0,174.33,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,c286ec035ee04ba81c97508f0b5df544,1,0,0,0,221.23,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,c2bda99904207edd1834f03e0022b007,1,1,0,0,47.68,54.0,0.0,0.0,0,0,0,0,0.4689221085759244,0.5310778914240755,0.0,0.0,2.0,2.0,2.0
2018-01-01,c2d70ce2c5d0a2eb75e78668236e6dc8,0,2,0,0,0.0,176.66,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.5,4.0,1.0
2018-01-01,c31eff8334d6b3047ed34bebd4d62c36,1,0,0,0,118.1,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,c35672b10ad50968f567ea3f4b91e877,0,1,1,0,0.0,80.44,76.57,0.0,0,0,0,0,0.0,0.5123240557926247,0.4876759442073753,0.0,4.0,4.0,4.0
2018-01-01,c35affa65afd250151285c5917fc1c8a,0,2,0,0,0.0,1576.29,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,10.0,2.0
2018-01-01,c37b2059d4f90d4feead554e5246565e,1,3,0,0,370.35,485.06,0.0,0.0,0,0,0,0,0.4329502811517284,0.5670497188482715,0.0,0.0,6.0,10.0,2.0
2018-01-01,c3867b4666c7d76867627c2f7fb22e21,14,101,0,6,2097.12,18738.859999999993,0.0,587.6,0,0,0,0,0.0978884014716495,0.8746838763642678,0.0,0.027427722164082766,3.6435643564356437,10.0,1.0
2018-01-01,c3cfdc648177fdbbbb35635a37472c53,15,81,0,3,2748.14,15437.459999999997,0.0,267.95000000000005,0,0,0,0,0.14892202313376016,0.8365577355034667,0.0,0.01452024136277302,3.0123456790123457,10.0,1.0
2018-01-01,c3ee2331a724e6fc02c4b698b57a73f3,0,2,0,0,0.0,1487.88,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,10.0,12.0,8.0
2018-01-01,c3fe93ba3085f92855c97e57f38c8c05,1,1,0,0,58.41,60.22,0.0,0.0,0,0,0,0,0.49237123830397034,0.5076287616960297,0.0,0.0,3.0,3.0,3.0
2018-01-01,c4b911d06343b21dd906651f8101cb49,0,2,0,0,0.0,141.32999999999998,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,3.0,1.0
2018-01-01,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,5,5,0,0,664.8199999999999,589.21,0.0,0.0,0,0,0,0,0.5301468066952146,0.4698531933047854,0.0,0.0,2.0,4.0,1.0
2018-01-01,c500367424994318b9e779ff1ae9a330,3,6,0,0,278.78,4379.610000000001,0.0,0.0,0,0,0,0,0.05984471029690514,0.9401552897030949,0.0,0.0,4.833333333333333,10.0,1.0
2018-01-01,c53bcd3be457a342a97e39e5a9f0be22,0,1,0,0,0.0,177.75,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,10.0,10.0,10.0
2018-01-01,c6381d2d013342748761e906d45aff76,2,2,0,0,446.35,275.22,0.0,0.0,0,0,0,0,0.6185817037848026,0.3814182962151974,0.0,0.0,4.5,8.0,1.0
2018-01-01,c64a2aec32cc408a8a4c6d7c46017f91,0,5,0,0,0.0,1925.47,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.8,7.0,4.0
2018-01-01,c68fb906c8f4b4b946d8386bfa6e5467,6,13,0,1,853.1599999999999,1519.6700000000003,0.0,85.0,0,0,0,0,0.3471192067799644,0.6182974412388165,0.0,0.03458335198121921,3.3846153846153846,10.0,1.0
2018-01-01,c6a7539d424a8402232c2228d7a03c5e,3,1,0,0,237.63,241.36,0.0,0.0,0,0,0,0,0.49610639053007366,0.5038936094699263,0.0,0.0,10.0,10.0,10.0
2018-01-01,c6bda72e4dbf5c5866b13cb1810c6d03,2,16,0,0,284.09000000000003,3127.5,0.0,0.0,0,0,0,0,0.08327202272254287,0.9167279772774571,0.0,0.0,3.8125,10.0,1.0
2018-01-01,c731d18cea9bf687ffee82a241c25b11,1,9,1,1,262.28,1644.2299999999998,163.48,100.0,0,0,0,0,0.12086691643740294,0.7577131691851114,0.07533675270392952,0.046083161673556104,4.666666666666667,10.0,1.0
2018-01-01,c747d5b92c7648417faea95d36d763e8,0,1,0,0,0.0,259.59,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,12.0,12.0,12.0
2018-01-01,c76d418370990614e89e956c7a7567d9,1,1,0,0,191.11,178.66,0.0,0.0,0,0,0,0,0.5168347891932824,0.4831652108067177,0.0,0.0,8.0,8.0,8.0
2018-01-01,c79151301b9d90985d1fa52879213105,2,1,0,0,331.27000000000004,52.17,0.0,0.0,0,0,0,0,0.8639422073857709,0.13605779261422907,0.0,0.0,1.0,1.0,1.0
2018-01-01,c794dab4928dd97beb41d05514441e86,0,1,0,0,0.0,41.58,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,4.0,4.0
2018-01-01,c7a0a13cbcf29d5ce51c8f80afdc0b89,0,3,0,0,0.0,137.51,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.6666666666666667,3.0,1.0
2018-01-01,c7c7b2682c648339a0e9846bb1023a39,0,2,0,0,0.0,199.68,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.5,7.0,2.0
2018-01-01,c8143b3069f6746a77421b5ce30a450c,0,1,0,0,0.0,185.88,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,6.0,6.0
2018-01-01,c826c40d7b19f62a09e2d7c5e7295ee2,25,63,4,0,2863.35,9363.22,408.53000000000003,0.0,0,0,0,0,0.2266187050359712,0.7410483494392603,0.03233294552476831,0.0,2.492063492063492,10.0,1.0
2018-01-01,c840d3fdbba0790404fdae73d253b253,1,1,0,0,1534.98,225.22,0.0,0.0,0,0,0,0,0.8720486308374048,0.12795136916259517,0.0,0.0,10.0,10.0,10.0
2018-01-01,c8417879a15366a17c30af34c798c332,4,9,0,1,788.09,544.75,0.0,44.89,0,0,0,0,0.5720206426513177,0.39539677585593686,0.0,0.03258258149274531,1.7777777777777777,7.0,1.0
2018-01-01,c8467937e403e76a8ee9f0ab13f6f5ef,5,9,0,1,346.83,779.78,0.0,37.9,0,0,0,0,0.29783342350001285,0.669620698834703,0.0,0.03254587766528411,2.3333333333333335,4.0,1.0
2018-01-01,c847e075301870dd144a116762eaff9a,5,6,0,0,1678.8999999999999,1857.93,0.0,0.0,0,0,0,0,0.4746906127803711,0.5253093872196289,0.0,0.0,3.8333333333333335,10.0,1.0
2018-01-01,c864036feaab8c1659f65ea4faebe1da,5,21,0,1,1045.2,3860.6700000000005,0.0,133.38,0,0,0,0,0.20741181723470753,0.766119958327132,0.0,0.026468224438160434,5.0,13.0,1.0
2018-01-01,c878515173c84a492ebe50d6b493230b,0,4,0,0,0.0,253.61,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.25,6.0,1.0
2018-01-01,c87abc38c8ed3240861729e1aeadf221,1,0,0,0,148.68,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,c89cf7c468a48af70aada384e722f9e2,3,7,0,1,368.12,375.55000000000007,0.0,30.0,0,0,0,0,0.47581009991339973,0.4854136776661885,0.0,0.0387762224204118,2.142857142857143,5.0,1.0
2018-01-01,c8b0e2b0a7095e5d8219575d5e7e1181,1,22,0,1,167.29,2814.83,0.0,60.0,0,0,0,0,0.054991256097721326,0.9252856560556454,0.0,0.01972308784663327,3.227272727272727,10.0,1.0
2018-01-01,c8b3445d737de6befde0c88ede534a5e,3,12,1,0,521.1,1882.43,61.72,0.0,0,0,0,0,0.21137815637359295,0.7635858432207687,0.025036000405638373,0.0,3.25,10.0,1.0
2018-01-01,c990d6cf976a5718aaedc539f383ab88,1,3,0,0,27.68,89.36000000000001,0.0,0.0,0,0,0,0,0.23650034176349963,0.7634996582365003,0.0,0.0,2.0,4.0,1.0
2018-01-01,c9c7905cffc4ef9ff9f113554423e671,10,31,1,2,1042.0400000000002,3051.4399999999996,40.28,135.74,0,0,0,0,0.24406604988874586,0.7147066401217942,0.009434359995315613,0.031792949994144525,2.5483870967741935,9.0,1.0
2018-01-01,c9e5ad1f6647f5dbd1172adf6ae3cada,1,0,0,0,61.93,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,ca3bd7cd9f149df75950150d010fe4a2,5,14,0,0,1339.84,1650.1200000000001,0.0,0.0,0,0,0,0,0.4481130182343576,0.5518869817656424,0.0,0.0,3.2142857142857144,10.0,1.0
2018-01-01,cab85505710c7cb9b720bceb52b01cee,13,42,0,2,975.9,2965.3100000000004,0.0,142.82,0,0,0,0,0.23895514969282788,0.7260744901482115,0.0,0.03497036015896063,2.86046511627907,8.0,1.0
2018-01-01,cac4c8e7b1ca6252d8f20b2fc1a2e4af,3,14,1,0,175.9,1773.89,93.44,0.0,0,0,0,0,0.08608918232406532,0.8681793043367608,0.04573151333917375,0.0,4.785714285714286,10.0,1.0
2018-01-01,cac4e0bc1a3269fa2b6ea5e763f6115b,1,0,0,0,26.84,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,cac63f48c38cd7d002a7e846dcd99a23,0,1,0,0,0.0,109.31,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.0,5.0,5.0
2018-01-01,cb162c8eef257253782d245c08d9097c,0,1,0,0,0.0,49.12,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,cb3dd9ce66268c7a3ca7241ac70ab58c,7,18,0,1,371.81,1495.56,0.0,30.0,0,0,0,0,0.1959607245819213,0.7882279154830107,0.0,0.015811359935068017,3.5555555555555554,10.0,1.0
2018-01-01,cb41bfbcbda0aea354a834ab222f9a59,1,5,0,0,511.37,1853.77,0.0,0.0,0,0,0,0,0.2162113025021775,0.7837886974978225,0.0,0.0,8.2,10.0,4.0
2018-01-01,cb4a705d00e100b9732d0ca34817d441,0,1,0,0,0.0,1080.56,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,10.0,10.0,10.0
2018-01-01,cb8bcce248bb1fb274ba762d8b971456,5,25,1,0,808.0899999999999,4434.76,153.9,0.0,0,0,0,0,0.14973641543521563,0.8217464214573587,0.028517163107425768,0.0,3.24,7.0,1.0
2018-01-01,cb9fb4ca75d7ba8437480e8dde64fe98,0,7,0,0,0.0,579.3100000000001,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.7142857142857144,6.0,1.0
2018-01-01,cbd996ad3c1b7dc71fd0e5f5df9087e2,11,29,0,5,731.6599999999999,2055.7400000000002,0.0,180.55,0,0,0,0,0.24652032547718114,0.6926464394615812,0.0,0.060833235061237556,2.5172413793103448,7.0,1.0
2018-01-01,cc3d14116804f7209f3884f6367f1152,1,8,0,1,216.67,1790.3399999999997,0.0,100.0,0,0,0,0,0.10283292438099488,0.8497064560680775,0.0,0.047460619550927625,4.875,18.0,1.0
2018-01-01,cc419e0650a3c5ba77189a1882b7556a,202,691,6,49,14979.24,52903.089999999786,431.53999999999996,2987.5499999999993,0,0,0,0,0.21008333354370848,0.7419640450358485,0.00605233388058753,0.041900287539855564,3.3395953757225434,11.0,1.0
2018-01-01,cc80e2f693fa6e2408f47ccf62413fc1,0,2,0,0,0.0,508.63,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.0,5.0,1.0
2018-01-01,cca3071e3e9bb7d12640c9fbe2301306,57,270,4,11,6144.67,31389.12999999999,359.72,927.86,0,0,0,0,0.15828056601800353,0.8085526583547519,0.009266028152528326,0.02390074747471626,4.111111111111111,12.0,1.0
2018-01-01,ccada0ef508e698917a6eab263375905,2,1,0,0,191.04,40.92,0.0,0.0,0,0,0,0,0.8235902741852044,0.17640972581479566,0.0,0.0,4.0,4.0,4.0
2018-01-01,ccb83a794700270fde70898fe9ff368b,1,3,0,0,1046.56,3162.42,0.0,0.0,0,0,0,0,0.24864931646147048,0.7513506835385296,0.0,0.0,7.0,10.0,1.0
2018-01-01,ccc4bbb5f32a6ab2b7066a4130f114e3,6,45,0,0,2552.1099999999997,20981.980000000003,0.0,0.0,0,0,0,0,0.1084431137978991,0.8915568862021008,0.0,0.0,5.844444444444444,10.0,1.0
2018-01-01,cce6ab8d1682639fe45ab70234f1665f,10,43,0,4,550.64,2511.8099999999995,0.0,151.61,0,0,0,0,0.1713222528515336,0.7815068791497358,0.0,0.04717086799873059,2.9069767441860463,10.0,1.0
2018-01-01,ccf8813e5a7d6c84d865cd38bfc2b130,0,5,0,0,0.0,492.29999999999995,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.2,10.0,2.0
2018-01-01,cd06602b43d8800bd0afad514919d35c,0,11,0,1,0.0,1176.28,0.0,37.5,0,0,0,0,0.0,0.9691047801084216,0.0,0.030895219891578375,3.4545454545454546,8.0,1.0
2018-01-01,cd52a8efd71af3336b14b5039b951cc1,1,2,0,0,133.13,154.48000000000002,0.0,0.0,0,0,0,0,0.4628837662111887,0.5371162337888112,0.0,0.0,5.0,6.0,4.0
2018-01-01,cd68562d3f44870c08922d380acae552,17,66,0,3,3312.5499999999997,10453.880000000001,0.0,197.07000000000002,0,0,0,0,0.2372292047122856,0.7486575715257636,0.0,0.014113223761950802,3.106060606060606,10.0,1.0
2018-01-01,cd6efc47efaabf134f8bdb654e10b4f1,0,4,0,0,0.0,583.2,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.5,5.0,1.0
2018-01-01,cd843d4cf8ef32827de0396605163ba3,0,4,0,0,0.0,2110.29,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.5,10.0,1.0
2018-01-01,ce248b21cb2adc36282ede306b7660e5,4,18,0,2,1621.38,4476.27,0.0,127.82999999999998,0,0,0,0,0.26044256828389134,0.7190240752520288,0.0,0.020533356464079874,4.5,10.0,1.0
2018-01-01,ce27a3cc3c8cc1ea79d11e561e9bebb6,10,63,0,7,1081.94,7991.900000000001,0.0,611.0899999999999,0,0,0,0,0.11171376561317428,0.8251892372995985,0.0,0.06309699708722726,3.0952380952380953,10.0,1.0
2018-01-01,ce7d1888639e6fb06b2749cbfdac1ff7,3,17,1,0,491.43,3503.3399999999997,187.34,0.0,0,0,0,0,0.11750766957349282,0.8376967607260449,0.04479556970046221,0.0,3.764705882352941,10.0,1.0
2018-01-01,ceb7b4fb9401cd378de7886317ad1b47,0,1,0,0,0.0,416.45,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,8.0,8.0,8.0
2018-01-01,cee48807215b30a12ca2ca10ffb5f250,2,11,0,0,436.48,2447.3,0.0,0.0,0,0,0,0,0.151356899624798,0.848643100375202,0.0,0.0,4.0,10.0,1.0
2018-01-01,cf2384dd2f1dddea3f838efed0945e65,3,7,0,1,455.98,963.9100000000001,0.0,147.33,0,0,0,0,0.29094830336519445,0.6150444736539861,0.0,0.09400722298081955,4.142857142857143,10.0,1.0
2018-01-01,cf8ab1616079e2793aa29d524df01bb1,0,2,0,0,0.0,3294.54,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.5,10.0,1.0
2018-01-01,cfa5ab0e4d3fc212fd0b3410e7081c62,0,2,0,0,0.0,1781.63,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,7.0,10.0,4.0
2018-01-01,cfb1a033743668a192316f3c6d1d2671,9,51,2,4,680.47,7869.03,263.87,239.44000000000003,0,0,0,0,0.07516671619088437,0.8692361819147866,0.029147855748657043,0.026449246145671894,4.294117647058823,10.0,1.0
2018-01-01,d03698c2efd04a549382afa6623e27fb,1,3,0,0,635.91,1327.31,0.0,0.0,0,0,0,0,0.32391173684049673,0.6760882631595033,0.0,0.0,12.0,24.0,5.0
2018-01-01,d05ae8f7a5bd1d2a690a44cd079e4e27,2,25,1,1,323.26,4840.159999999999,134.59,50.0,0,0,0,0,0.06044491315461266,0.9050394445784506,0.025166370294745152,0.009349271972191526,3.36,10.0,1.0
2018-01-01,d12c926d74ceff0a90a21184466ce161,7,25,0,5,756.31,1560.2499999999998,0.0,177.6,0,0,0,0,0.30323235077140204,0.6255613112230171,0.0,0.07120633800558106,2.88,10.0,1.0
2018-01-01,d1582f4043306e6b91afa6a8a884f898,0,2,0,0,0.0,250.04,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,d1a5cc844736958c11b8efab9a2b4c87,0,1,0,0,0.0,254.01,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.0,5.0,5.0
2018-01-01,d1b65fc7debc3361ea86b5f14c68d2e2,3,18,0,0,569.96,4306.25,0.0,0.0,0,0,0,0,0.11688586012497412,0.8831141398750258,0.0,0.0,4.833333333333333,10.0,1.0
2018-01-01,d1b9d4be4b6f9ebd85f8acd6745ba612,0,2,0,0,0.0,459.44,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,3.0,1.0
2018-01-01,d1c281d3ae149232351cd8c8cc885f0d,17,58,0,0,2926.38,10898.280000000002,0.0,0.0,0,0,0,0,0.21167826188853825,0.7883217381114617,0.0,0.0,5.224137931034483,15.0,1.0
2018-01-01,d20b021d3efdf267a402c402a48ea64b,8,25,1,3,731.4900000000001,2075.54,59.68,190.0,0,0,0,0,0.2393063129966533,0.6790110936268079,0.019524259743318798,0.06215833363322003,3.64,13.0,1.0
2018-01-01,d23019c84ffae2d5ef2270367b8605fc,0,5,0,0,0.0,2509.88,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,7.0,10.0,1.0
2018-01-01,d2374cbcbb3ca4ab1086534108cc3ab7,26,142,1,10,1175.39,9096.65,62.68,640.0699999999999,0,0,0,0,0.1070990880007727,0.8288677961036157,0.005711271012930544,0.05832184488268113,2.923076923076923,11.0,1.0
2018-01-01,d2e753bb80b7d4faa77483ed00edc8ca,1,3,0,0,184.17,475.43,0.0,0.0,0,0,0,0,0.279214675560946,0.720785324439054,0.0,0.0,4.333333333333333,8.0,1.0
2018-01-01,d2f3e277560ed4c6361284429b00f037,2,4,0,1,285.23,251.51999999999998,0.0,67.09,0,0,0,0,0.47236022787493376,0.41653418124006353,0.0,0.11110559088500264,1.0,1.0,1.0
2018-01-01,d32e3909cfb714fb2a6cb092c85b9c5f,1,2,0,0,138.21,1155.26,0.0,0.0,0,0,0,0,0.10685211098827187,0.8931478890117281,0.0,0.0,5.5,6.0,5.0
2018-01-01,d354c38a7182125a748cb10474fe963b,4,7,0,0,263.34999999999997,741.24,0.0,0.0,0,0,0,0,0.26214674643386854,0.7378532535661315,0.0,0.0,3.142857142857143,8.0,1.0
2018-01-01,d3674f271c91f824f82d24d92011f669,2,7,0,1,108.38,460.45,0.0,36.27,0,0,0,0,0.17911089076185757,0.7609486035366056,0.0,0.05994050570153695,1.7142857142857142,3.0,1.0
2018-01-01,d379f449f2a3b271bc01c0782020f705,0,6,0,0,0.0,969.59,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,9.0,1.0
2018-01-01,d3f39f05462b79a4562d35893a28f159,1,6,0,1,63.0,322.97,0.0,48.53,0,0,0,0,0.14499424626006904,0.7433141542002302,0.0,0.11169159953970081,3.3333333333333335,6.0,1.0
2018-01-01,d4a5e99e0dd915df64ba55a7fbd583fd,0,2,0,0,0.0,149.75,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,d4e12e7884759a14fa0f5f896c791cae,1,6,0,0,64.9,292.46,0.0,0.0,0,0,0,0,0.1816095813745243,0.8183904186254756,0.0,0.0,2.8333333333333335,6.0,1.0
2018-01-01,d4e4b5192cba4e0e66eb12a9d347239d,2,6,0,0,81.69,369.61,0.0,0.0,0,0,0,0,0.18101041435851983,0.8189895856414802,0.0,0.0,1.5,3.0,1.0
2018-01-01,d4f117125b59ce73c3302f88ee40c458,0,1,0,0,0.0,40.68,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
2018-01-01,d50d79cb34e38265a8649c383dcffd48,8,17,0,1,1540.0900000000001,3763.79,0.0,120.34,0,0,0,0,0.28392838048604224,0.6938859412044497,0.0,0.022185678309508093,5.352941176470588,10.0,2.0
2018-01-01,d51e0a403fe2e689ece6c73359d96e12,0,4,0,0,0.0,2232.43,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,7.75,10.0,5.0
2018-01-01,d57e18d5f73c7ccb7f7339b61166898d,1,12,0,2,34.62,851.98,0.0,98.46000000000001,0,0,0,0,0.035145067305544835,0.8649016303575416,0.0,0.09995330233691349,2.8333333333333335,5.0,1.0
2018-01-01,d58d521f3789def2e7a22715e0badd93,1,0,0,0,42.33,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,d5ba419e26d246a0719437cf37d9b46d,0,1,0,0,0.0,83.74,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.0,3.0,3.0
2018-01-01,d5c530f4884a75ae0dba9c148718d278,0,5,0,2,0.0,426.51000000000005,0.0,38.730000000000004,0,0,0,0,0.0,0.91675264379675,0.0,0.08324735620324993,2.4,4.0,1.0
2018-01-01,d624126b9206f595fb3fbb6ba03b28a8,2,8,0,1,253.71999999999997,3058.51,0.0,100.0,0,0,0,0,0.0743560662675142,0.8963375856844351,0.0,0.029306348048050688,4.375,10.0,1.0
2018-01-01,d63c73efd41eb002280e7ec831424edb,1,0,0,0,2938.17,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,d650b663c3b5f6fb392b6326366efa9a,0,1,0,0,0.0,223.98,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,4.0,4.0
2018-01-01,d673a59aac7a70d8b01e6902bf090a11,2,11,0,0,128.41,542.64,0.0,0.0,0,0,0,0,0.19135682885030922,0.8086431711496909,0.0,0.0,2.4545454545454546,5.0,1.0
2018-01-01,d6b664fa0667064c6d76394e7848d790,0,1,0,0,0.0,1220.72,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,10.0,10.0,10.0
2018-01-01,d71d863e5ef30d94e440c11be17dcd8f,1,8,0,0,334.45,1165.3800000000003,0.0,0.0,0,0,0,0,0.22299193908642972,0.7770080609135702,0.0,0.0,3.625,10.0,1.0
2018-01-01,d73cbd89533ce8b041a9190241453ac8,0,2,0,0,0.0,248.08999999999997,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,5.0,3.0
2018-01-01,d7b2377bae6ace1b11fc69a11900ac36,0,4,0,0,0.0,381.55999999999995,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.5,9.0,1.0
2018-01-01,d8dd176509baa37f359644d082bf7f7b,1,1,0,0,115.45,114.45,0.0,0.0,0,0,0,0,0.5021748586341888,0.49782514136581124,0.0,0.0,10.0,10.0,10.0
2018-01-01,d91fb3b7d041e83b64a00a3edfb37e4f,15,74,2,4,1518.8799999999999,6948.740000000001,157.57,283.34,0,0,0,0,0.17049726498086662,0.7800097210201907,0.017687542164644444,0.03180547183429813,2.27027027027027,12.0,1.0
2018-01-01,d93844a9c55ba7ce353388bcf849ea56,2,3,0,1,609.96,533.52,0.0,169.21,0,0,0,0,0.46466416290213225,0.40643259261516423,0.0,0.12890324448270346,2.0,2.0,2.0
2018-01-01,d93919c944be9cff128f6c9cb899eacb,1,4,0,0,130.85,461.61,0.0,0.0,0,0,0,0,0.2208587921547446,0.7791412078452553,0.0,0.0,2.0,5.0,1.0
2018-01-01,d93b8458c6fe139d85cfa5eadbf55bd2,0,1,0,0,0.0,34.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,d9442042130b7fe579d1295f9f4a248f,1,7,0,0,59.98,589.6700000000001,0.0,0.0,0,0,0,0,0.0923266374201493,0.9076733625798507,0.0,0.0,3.7142857142857144,8.0,1.0
2018-01-01,d94a40fd42351c259927028d163af842,6,34,0,2,1060.8500000000001,5941.929999999999,0.0,114.74,0,0,0,0,0.14904770200856482,0.8348315143476941,0.0,0.016120783643741077,4.823529411764706,10.0,1.0
2018-01-01,d94ba08b99bedd6a5f6c875ecc4a6fac,1,5,0,0,74.05,382.8,0.0,0.0,0,0,0,0,0.1620882127613002,0.8379117872386997,0.0,0.0,2.0,3.0,1.0
2018-01-01,d97df38225e5abadaff1e72cb72b823c,0,7,0,1,0.0,347.59000000000003,0.0,30.56,0,0,0,0,0.0,0.9191855083961391,0.0,0.0808144916038609,2.5714285714285716,8.0,1.0
2018-01-01,d98eec89afa3380e14463da2aabaea72,13,60,0,3,816.45,3539.0000000000014,0.0,185.24,0,0,0,0,0.1798074741944506,0.7793969638975575,0.0,0.04079556190799195,2.4,10.0,1.0
2018-01-01,d9e8c084b68fe958861d8f2c21202e6b,2,0,0,0,2803.6,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,da03c298e3999e9d828591fc2179d109,0,2,0,0,0.0,342.44,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.5,3.0,2.0
2018-01-01,da20530872245d6cd9d2f5725613c430,0,2,0,1,0.0,356.85,0.0,37.37,0,0,0,0,0.0,0.9052052153619806,0.0,0.09479478463801937,3.0,5.0,1.0
2018-01-01,da2782c804606d2a5d8e1760dbb3e7ec,0,1,0,0,0.0,103.37,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.0,5.0,5.0
2018-01-01,da8622b14eb17ae2831f4ac5b9dab84a,79,322,4,13,9115.570000000002,52563.219999999965,501.72,1684.1100000000001,0,0,0,0,0.1427327055261584,0.8230413020542515,0.00785599287993885,0.026369999539651235,4.718266253869969,10.0,1.0
2018-01-01,dadc51ef321949ec9a3ab25cd902e23d,0,1,0,0,0.0,99.34,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,9.0,9.0,9.0
2018-01-01,daeb5653dd96c1b11860f72209795012,3,14,1,2,145.29,1321.5,40.0,89.69,0,0,0,0,0.09100646422128683,0.8277585688514733,0.025055121266786932,0.056179845660453,2.642857142857143,6.0,1.0
2018-01-01,db4350fd57ae30082dec7acbaacc17f9,18,42,0,3,822.7399999999999,1624.0599999999995,0.0,118.32999999999998,0,0,0,0,0.32074007945016436,0.6331297049272356,0.0,0.04613021562260003,2.3095238095238093,7.0,1.0
2018-01-01,db46ca7bce82b11f7e247539271fc390,0,1,0,0,0.0,287.53,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.0,5.0,5.0
2018-01-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,9,29,1,4,966.46,2256.82,49.09,135.1,0,0,0,0,0.28362978984407783,0.6623154422489413,0.014406583183417608,0.039648184723563226,3.310344827586207,8.0,1.0
2018-01-01,dbbcfe2c8d026742134ac3e28ccde274,0,2,0,1,0.0,271.7,0.0,33.63,0,0,0,0,0.0,0.8898568761667703,0.0,0.11014312383322963,3.0,4.0,2.0
